timestamp,machine_id,temperature,vibration,pressure,humidity,anomaly,anomaly_type
2026-02-24 09:17:43,2,49.006878,0.457927,101.360294,29.88695,0,none
2026-02-24 08:49:50,1,51.059964,0.576906,101.195693,29.452519,0,none
2026-02-24 09:54:00,2,48.335689,0.498592,101.350804,31.300324,0,none
2026-02-24 09:22:41,3,51.798028,0.518799,101.348871,30.376212,0,none
2026-02-24 10:05:04,4,52.846274,0.546257,101.301449,30.550762,0,none
2026-02-24 09:13:49,2,49.010249,0.507329,101.367896,31.556708,0,none
2026-02-24 09:39:16,2,48.36409,0.528939,101.325822,31.624529,0,none
2026-02-24 08:39:48,0,45.376605,0.477012,101.341744,27.765762,0,none
2026-02-24 09:32:03,0,49.725806,0.51497,101.323455,29.159437,1,stuck
2026-02-24 08:58:41,3,51.494403,0.532164,101.383982,29.771576,0,none
2026-02-24 09:18:55,2,49.681311,0.48613,101.359532,29.740442,0,none
2026-02-24 08:57:51,4,52.464528,0.561418,101.277973,30.449615,0,none
2026-02-24 08:45:16,2,48.695683,0.472453,101.348353,30.438501,0,none
2026-02-24 08:33:05,4,53.084706,0.571418,101.286787,30.176018,0,none
2026-02-24 08:33:10,3,54.783506,0.531377,101.350919,29.835617,1,stuck
2026-02-24 10:03:00,4,52.96745,0.519402,101.288265,29.38775,0,none
2026-02-24 08:35:26,3,50.961692,0.538244,101.385592,31.147719,0,none
2026-02-24 08:33:57,4,52.619562,0.518563,101.269643,30.465622,0,none
2026-02-24 08:34:20,0,45.86051,0.536339,101.376125,28.424292,0,none
2026-02-24 09:51:51,1,55.856119,0.582325,101.212774,30.8395,1,stuck
2026-02-24 09:36:57,2,58.102371,0.604266,101.339653,29.796693,1,drift
2026-02-24 08:39:12,2,48.978771,0.483867,101.328265,30.891361,0,none
2026-02-24 08:35:57,3,52.481434,0.565614,101.354411,30.400702,0,none
2026-02-24 09:08:33,3,51.746507,0.559092,101.3793,30.182182,0,none
2026-02-24 09:00:15,0,46.036667,0.52597,101.374488,28.375826,0,none
2026-02-24 08:30:00,3,51.557204,0.482309,101.383453,30.86622,0,none
2026-02-24 09:59:17,4,54.220636,0.501004,101.260265,30.154634,0,none
2026-02-24 09:07:50,1,52.080377,0.596122,101.220412,30.984654,0,none
2026-02-24 09:53:56,0,46.598318,0.526615,101.329669,28.877446,0,none
2026-02-24 09:24:41,1,52.679134,0.59397,101.225038,31.340041,0,none
2026-02-24 09:27:48,3,51.603691,0.514111,101.37803,29.607166,0,none
2026-02-24 08:38:43,2,48.526211,0.449717,101.348853,30.286546,0,none
2026-02-24 10:02:52,0,46.677367,0.504059,101.366257,28.615253,0,none
2026-02-24 08:53:04,2,48.851812,0.496364,101.346173,31.013656,0,none
2026-02-24 09:27:05,4,52.804223,0.559675,101.26792,30.194724,0,none
2026-02-24 09:37:22,0,45.924622,0.509027,101.357743,28.723599,0,none
2026-02-24 09:20:41,4,53.378129,0.535331,101.296658,30.18462,0,none
2026-02-24 08:42:30,0,45.906307,0.503657,101.325807,28.446514,0,none
2026-02-24 08:55:07,4,53.038893,0.528567,101.29461,30.886713,0,none
2026-02-24 08:48:33,2,48.66349,0.479899,101.334514,30.508669,0,none
2026-02-24 09:16:47,3,51.517276,0.530171,101.36568,31.499713,0,none
2026-02-24 09:19:33,2,47.996797,0.482524,101.362305,30.328182,0,none
2026-02-24 09:33:51,0,45.162763,0.517087,101.34609,28.251209,0,none
2026-02-24 10:00:39,1,52.549773,0.584055,101.276951,30.487972,0,none
2026-02-24 09:39:24,0,45.317421,0.482545,101.335269,28.856902,0,none
2026-02-24 08:59:43,1,51.904539,0.566679,101.225022,30.417892,0,none
2026-02-24 09:26:25,1,52.293646,0.566685,101.22807,31.125494,0,none
2026-02-24 08:31:08,0,45.679789,0.534264,101.312432,29.091646,0,none
2026-02-24 08:46:11,2,49.151934,0.518438,101.357293,29.944645,0,none
2026-02-24 09:36:01,1,52.133318,0.605,101.179993,30.989767,0,none
2026-02-24 08:58:23,3,50.719312,0.514208,101.386988,29.327894,0,none
2026-02-24 09:32:43,4,53.356791,0.547332,101.23427,30.881363,0,none
2026-02-24 09:20:57,4,52.806252,0.519647,101.264274,30.339238,0,none
2026-02-24 09:12:45,1,51.505862,0.584502,101.217788,30.724868,0,none
2026-02-24 08:31:07,1,51.824844,0.589394,101.222014,31.113201,0,none
2026-02-24 09:46:13,3,50.50684,0.530647,101.392715,29.854456,0,none
2026-02-24 08:37:08,2,49.173377,0.47116,101.382293,31.405124,0,none
2026-02-24 08:39:56,1,51.593503,0.576426,101.2099,31.36851,0,none
2026-02-24 08:57:37,4,53.230662,0.521577,101.307091,29.82659,0,none
2026-02-24 08:56:18,3,51.888686,0.520408,101.364282,30.016423,0,none
2026-02-24 08:46:38,4,52.751528,0.535495,101.276062,30.787497,0,none
2026-02-24 10:06:59,2,48.252685,0.486417,101.34791,30.386225,0,none
2026-02-24 09:40:36,1,51.888602,0.583998,101.194905,31.671402,0,none
2026-02-24 08:41:28,3,51.451003,0.556542,101.380011,29.540905,0,none
2026-02-24 09:36:07,3,51.320581,0.535422,101.349324,29.955278,0,none
2026-02-24 09:40:29,4,52.889684,0.489755,101.294623,30.21665,0,none
2026-02-24 09:26:08,2,49.235328,0.494366,101.341354,30.7456,0,none
2026-02-24 09:54:08,0,45.752508,0.514998,101.316531,28.256575,0,none
2026-02-24 09:09:28,2,48.341447,0.540627,101.358511,31.318535,0,none
2026-02-24 09:17:06,2,49.261005,0.478679,101.317339,29.832571,0,none
2026-02-24 09:27:11,0,46.404509,0.550254,101.309447,29.898015,0,none
2026-02-24 08:40:46,1,52.549506,0.575106,101.198079,30.570963,0,none
2026-02-24 09:34:01,2,48.648783,0.46767,101.369154,29.865563,0,none
2026-02-24 09:49:54,3,52.250808,0.502908,101.365024,29.754092,0,none
2026-02-24 09:28:51,4,56.641172,0.525835,101.260078,30.168567,1,stuck
2026-02-24 09:40:05,2,49.190213,0.510801,101.399262,30.154429,0,none
2026-02-24 10:00:04,3,51.271024,0.557365,101.362351,30.302464,0,none
2026-02-24 08:40:14,2,49.995226,0.518505,101.359647,30.555047,0,none
2026-02-24 09:27:37,3,57.323692,0.699959,101.37588,29.501932,1,drift
2026-02-24 08:56:58,2,49.171568,0.505288,101.321162,30.231741,0,none
2026-02-24 09:07:19,0,46.204717,0.495744,101.332219,28.709288,0,none
2026-02-24 09:32:01,3,51.508559,0.543616,101.360471,30.700567,0,none
2026-02-24 09:24:08,0,45.843221,0.558061,101.345619,28.625925,0,none
2026-02-24 10:07:00,0,48.838691,0.51497,101.341851,28.622843,1,stuck
2026-02-24 09:36:21,3,51.892317,0.546528,101.377233,30.072393,0,none
2026-02-24 09:22:32,4,53.51873,0.530988,101.240875,30.759975,0,none
2026-02-24 09:24:22,0,46.489389,0.499897,101.355814,29.98277,0,none
2026-02-24 09:55:00,4,52.484779,0.500135,101.306123,30.667925,0,none
2026-02-24 09:50:52,4,54.084132,0.494511,101.285417,30.040355,0,none
2026-02-24 10:04:53,2,48.721317,0.478486,101.352341,30.459291,0,none
2026-02-24 10:09:13,1,52.859216,0.584812,101.235602,31.692515,0,none
2026-02-24 09:10:03,4,58.678604,0.693716,101.262043,29.344881,1,drift
2026-02-24 09:07:42,1,57.830887,0.582325,101.259147,31.418213,1,stuck
2026-02-24 09:46:38,3,61.05519,0.754722,101.365571,29.314091,1,drift
2026-02-24 10:10:01,3,51.241093,0.511837,101.349476,28.739702,0,none
2026-02-24 08:39:10,3,52.831801,0.517129,101.404802,29.78684,0,none
2026-02-24 08:36:33,2,49.290938,0.509942,101.365801,30.431015,0,none
2026-02-24 08:45:47,2,48.881957,0.496166,101.329538,32.022231,0,none
2026-02-24 09:13:23,2,49.193503,0.474458,101.351597,30.407298,0,none
2026-02-24 09:28:14,2,56.412672,0.660676,101.277833,29.398004,1,drift
2026-02-24 09:59:57,2,48.965139,0.479618,101.350008,30.107446,0,none
2026-02-24 09:47:38,1,52.231211,0.601755,101.241768,30.756791,0,none
2026-02-24 09:34:46,3,51.917553,0.530831,101.382251,30.034053,0,none
2026-02-24 09:42:06,3,52.433837,0.508445,101.369448,29.467735,0,none
2026-02-24 10:06:45,1,61.09705,0.718187,101.232535,30.394669,1,drift
2026-02-24 09:55:01,1,51.585672,0.600747,101.217391,30.600643,0,none
2026-02-24 10:00:41,2,48.233796,0.502311,101.397652,29.708418,0,none
2026-02-24 09:34:24,4,53.552368,0.561379,101.280524,30.077627,0,none
2026-02-24 08:48:31,4,53.699626,0.553243,101.294685,30.21767,0,none
2026-02-24 09:27:02,0,45.471105,0.491859,101.356826,29.616544,0,none
2026-02-24 08:51:07,0,46.230732,0.513955,101.366833,29.222321,0,none
2026-02-24 09:02:34,2,48.369452,0.466123,101.354658,29.742483,0,none
2026-02-24 09:11:48,4,52.948347,0.523646,101.314031,31.161331,0,none
2026-02-24 08:51:32,1,53.240216,0.588523,101.230726,30.566661,0,none
2026-02-24 10:01:15,3,52.439746,0.534004,101.37373,28.181377,0,none
2026-02-24 09:55:31,0,46.483427,0.519189,101.376282,29.710029,0,none
2026-02-24 09:37:41,3,51.903032,0.492307,101.38987,30.042002,0,none
2026-02-24 09:00:39,1,52.529897,0.571888,101.207264,30.886468,0,none
2026-02-24 10:07:56,1,51.859326,0.592341,101.237715,30.607196,0,none
2026-02-24 09:27:53,2,48.424941,0.507598,101.38799,29.860403,0,none
2026-02-24 09:46:25,2,48.748757,0.499222,101.332381,30.077025,0,none
2026-02-24 09:47:02,1,55.185622,0.582325,101.265102,30.108419,1,stuck
2026-02-24 09:43:56,3,51.76336,0.533585,101.366069,29.622776,0,none
2026-02-24 09:39:22,3,51.552889,0.529864,101.396238,31.132951,0,none
2026-02-24 09:51:38,2,49.361281,0.492304,101.353378,30.074566,0,none
2026-02-24 08:43:36,3,51.458889,0.530161,101.408766,30.423604,0,none
2026-02-24 09:31:39,1,52.428384,0.605348,101.229953,31.096732,0,none
2026-02-24 09:59:21,2,54.297681,0.602156,101.306877,31.132479,1,drift
2026-02-24 10:00:33,3,50.577425,0.50982,101.336865,29.443575,0,none
2026-02-24 09:09:25,1,52.01358,0.570172,101.1994,30.287313,0,none
2026-02-24 09:01:13,4,52.783981,0.542182,101.312815,30.005843,0,none
2026-02-24 08:39:51,1,51.945494,0.592412,101.239574,29.879827,0,none
2026-02-24 08:30:00,2,48.796349,0.490839,101.358601,30.209166,0,none
2026-02-24 09:57:09,4,52.481186,0.488,101.251878,30.355184,0,none
2026-02-24 10:07:46,4,53.535518,0.523238,101.292261,31.40565,0,none
2026-02-24 08:30:18,4,54.216735,0.544017,101.259848,30.045974,0,none
2026-02-24 09:06:39,0,45.832514,0.500062,101.372342,28.936959,0,none
2026-02-24 08:30:00,0,46.192712,0.528334,101.343853,29.137348,0,none
2026-02-24 09:27:16,0,45.991938,0.512146,101.365987,28.820432,0,none
2026-02-24 10:04:43,4,52.660322,0.517374,101.277703,30.450047,0,none
2026-02-24 09:31:10,1,55.703528,0.582325,101.202047,30.504842,1,stuck
2026-02-24 09:49:10,3,52.266163,0.525164,101.392929,29.621553,0,none
2026-02-24 09:19:39,0,45.150052,0.517917,101.360909,30.072375,0,none
2026-02-24 09:15:03,2,48.616227,0.488977,101.344316,30.773391,0,none
2026-02-24 09:22:34,2,49.152027,0.492725,101.37155,29.746802,0,none
2026-02-24 10:00:28,1,52.677171,0.595671,101.234892,30.63527,0,none
2026-02-24 10:02:29,4,52.648386,0.535705,101.283362,30.788116,0,none
2026-02-24 09:03:45,1,56.095748,0.582325,101.230939,30.364739,1,stuck
2026-02-24 10:10:24,3,51.671597,0.524185,101.388392,30.199431,0,none
2026-02-24 09:02:50,3,51.435826,0.546751,101.427601,29.473836,0,none
2026-02-24 08:53:54,2,49.64011,0.474088,101.342568,30.859862,0,none
2026-02-24 09:05:23,4,52.157959,0.49351,101.25308,30.218965,0,none
